playerId,playername,DKNAME,OwnName,DKPOS,TEAM,FCName
2505629,Jason Witten,Jason Witten,Jason Witten,TE,DAL,Jason Witten
2550459,Javontee Herndon,Javontee Herndon,Javontee Herndon,,SD,
2552631,Javorius Allen,Javorius Allen,Javorius Allen,RB,BAL,Javorius Allen
2553599,Jaxon Shipley,Jaxon Shipley,Jaxon Shipley,,FA,
2552582,Jay Ajayi,Jay Ajayi,Jay Ajayi,RB,MIA,Jay Ajayi
2495824,Jay Cutler,Jay Cutler,Jay Cutler,QB,CHI,Jay Cutler
2543695,Jay Prosch,Jay Prosch,Jay Prosch,RB,HOU,
4231,Jed Collins,Jed Collins,Jed Collins,,FA,
2507883,Jeff Cumberland,Jeff Cumberland,Jeff Cumberland,,SD,
2555262,Jeff Driskel,Jeff Driskel,Jeff Driskel,QB,CIN,
2552399,Jeff Heuerman,Jeff Heuerman,Jeff Heuerman,TE,DEN,Jeff Heuerman
2543750,Jeff Janis,Jeff Janis,Jeff Janis,WR,GB,Jeff Janis
2555311,Jerell Adams,Jerell Adams,Jerell Adams,TE,NYG,
2550183,Jeremy Butler,Jeremy Butler,Jeremy Butler,,FA,
2543603,Jeremy Hill,Jeremy Hill,Jeremy Hill,RB,CIN,Jeremy Hill
2495189,Jeremy Kerley,Jeremy Kerley,Jeremy Kerley,WR,SF,Jeremy Kerley
2552379,Jeremy Langford,Jeremy Langford,Jeremy Langford,RB,CHI,Jeremy Langford
80429,Jeremy Maclin,Jeremy Maclin,Jeremy Maclin,WR,KC,Jeremy Maclin
2530598,Jeremy Ross,Jeremy Ross,Jeremy Ross,,FA,
2543715,Jerick McKinnon,Jerick McKinnon,Jerick McKinnon,RB,MIN,Jerick McKinnon
497238,Jermaine Gresham,Jermaine Gresham,Jermaine Gresham,TE,ARI,Jermaine Gresham
2532887,Jermaine Kearse,Jermaine Kearse,Jermaine Kearse,WR,SEA,Jermaine Kearse
2551359,Jerome Cunningham,Jerome Cunningham,Jerome Cunningham,,FA,
230,Jerome Felton,Jerome Felton,Jerome Felton,RB,FA,
318,Jerome Simpson,Jerome Simpson,Jerome Simpson,,FA,
2495179,Jerrel Jernigan,Jerrel Jernigan,Jerrel Jernigan,,FA,
2506004,Jerricho Cotchery,Jerricho Cotchery,Jerricho Cotchery,,FA,
2495181,Jerrod Johnson,Jerrod Johnson,Jerrod Johnson,,DAL,
2552633,Jesse James,Jesse James,Jesse James,TE,PIT,Jesse James
100024,Jets,Jets ,Jets,DST,NYJ,Jets
497226,Jim Dray,Jim Dray,Jim Dray,TE,BUF,
497108,Jimmy Clausen,Jimmy Clausen,Jimmy Clausen,,FA,
2543801,Jimmy Garoppolo,Jimmy Garoppolo,Jimmy Garoppolo,QB,NE,Jimmy Garoppolo
497236,Jimmy Graham,Jimmy Graham,Jimmy Graham,TE,SEA,Jimmy Graham
2535696,Joe Banyard,Joe Banyard,Joe Banyard,,JAC,
382,Joe Flacco,Joe Flacco,Joe Flacco,QB,BAL,Joe Flacco
1037347,Joe Webb,Joe Webb,Joe Webb,QB,CAR,
2552634,Joey Iosefa,Joey Iosefa,Joey Iosefa,,FA,
2543847,John Brown,John Brown,John Brown,WR,ARI,John Brown
1966,John Carlson,John Carlson,John Carlson,,FA,
2508051,John Conner,John Conner,John Conner,,FA,
2553511,John Crockett,John Crockett,John Crockett,,GB,
2506147,John Kuhn,John Kuhn,John Kuhn,RB,NO,
71435,John Phillips,John Phillips,John Phillips,TE,DEN,
2543462,Johnny Manziel,Johnny Manziel,Johnny Manziel,,FA,
497145,Joique Bell,Joique Bell,Joique Bell,,FA,
2533030,Jonas Gray,Jonas Gray,Jonas Gray,,FA,
497174,Jonathan Dwyer,Jonathan Dwyer,Jonathan Dwyer,,FA,
2534770,Jonathan Grimes,Jonathan Grimes,Jonathan Grimes,RB,HOU,Jonathan Grimes
2550216,Jonathan Krause,Jonathan Krause,Jonathan Krause,,FA,
949,Jonathan Stewart,Jonathan Stewart,Jonathan Stewart,RB,CAR,Jonathan Stewart
2555227,Jonathan Williams,Jonathan Williams,Jonathan Williams,RB,BUF,
2495267,Jordan Cameron,Jordan Cameron,Jordan Cameron,TE,MIA,Jordan Cameron
2555418,Jordan Howard,Jordan Howard,Jordan Howard,RB,CHI,Jordan Howard
2553668,Jordan Leslie,Jordan Leslie,Jordan Leslie,,MIN,
2543500,Jordan Matthews,Jordan Matthews,Jordan Matthews,WR,PHI,Jordan Matthews
71417,Jordan Norwood,Jordan Norwood,Jordan Norwood,WR,DEN,Jordan Norwood
2507237,Jordan Palmer,Jordan Palmer,Jordan Palmer,,FA,
2555370,Jordan Payton,Jordan Payton,Jordan Payton,WR,CLE,
2540160,Jordan Reed,Jordan Reed,Jordan Reed,TE,WAS,Jordan Reed
2553606,Jordan Taylor,Jordan Taylor,Jordan Taylor,WR,DEN,
2495472,Jordan Todman,Jordan Todman,Jordan Todman,RB,IND,
1032,Jordy Nelson,Jordy Nelson,Jordy Nelson,WR,GB,Jordy Nelson
2536532,Jorvorskie Lane,Jorvorskie Lane,Jorvorskie Lane,,FA,
2539327,Joseph Fauria,Joseph Fauria,Joseph Fauria,,FA,
2540171,Joseph Randle,Joseph Randle,Joseph Randle,,FA,
2535964,Josh Bellamy,Josh Bellamy,Josh Bellamy,,CHI,
2540181,Josh Boyce,Josh Boyce,Josh Boyce,,FA,
2506222,Josh Cribbs,Josh Cribbs,Josh Cribbs,,FA,
2555343,Josh Doctson,Josh Doctson,Josh Doctson,WR,WAS,Josh Doctson
2556411,Josh Ferguson,Josh Ferguson,Josh Ferguson,RB,IND,Josh Ferguson
79557,Josh Freeman,Josh Freeman,Josh Freeman,,FA,
2537931,Josh Gordon,Josh Gordon,Josh Gordon,,CLE,
2553653,Josh Harper,Josh Harper,Josh Harper,,OAK,
2551247,Josh Harris,Josh Harris,Josh Harris,,PIT,
2541834,Josh Hill,Josh Hill,Josh Hill,TE,NO,Josh Hill
2543746,Josh Huff,Josh Huff,Josh Huff,WR,PHI,Josh Huff
264,Josh Johnson,Josh Johnson,Josh Johnson,QB,NYG,
2505076,Josh McCown,Josh McCown,Josh McCown,QB,CLE,Josh McCown
2553462,Josh Robinson,Josh Robinson,Josh Robinson,,FA,
238498,Julian Edelman,Julian Edelman,Julian Edelman,WR,NE,Julian Edelman
2495454,Julio Jones,Julio Jones,Julio Jones,WR,ATL,Julio Jones
2495353,Julius Thomas,Julius Thomas,Julius Thomas,TE,JAC,Julius Thomas
2532862,Junior Hemingway,Junior Hemingway,Junior Hemingway,,FA,
2532823,Juron Criner,Juron Criner,Juron Criner,,FA,
2540257,Justice Cunningham,Justice Cunningham,Justice Cunningham,,FA,
2533038,Justin Blackmon,Justin Blackmon,Justin Blackmon,,JAC,
2541314,Justin Brown,Justin Brown,Justin Brown,,FA,
927,Justin Forsett,Justin Forsett,Justin Forsett,RB,BAL,Justin Forsett
2552418,Justin Hardy,Justin Hardy,Justin Hardy,WR,ATL,Justin Hardy
2540151,Justin Hunter,Justin Hunter,Justin Hunter,WR,MIA,Justin Hunter
2550243,Justin Perillo,Justin Perillo,Justin Perillo,TE,GB,
2550263,Juwan Thompson,Juwan Thompson,Juwan Thompson,,FA,
2543551,KaDeem Carey,Ka'Deem Carey,Ka'Deem Carey,RB,CHI,Ka'Deem Carey
2552651,Kaelin Clay,Kaelin Clay,Kaelin Clay,,BAL,
2550330,Kain Colter,Kain Colter,Kain Colter,,FA,
2530660,Kamar Aiken,Kamar Aiken,Kamar Aiken,WR,BAL,Kamar Aiken
2550542,Kapri Bibbs,Kapri Bibbs,Kapri Bibbs,RB,DEN,
2552380,Karlos Williams,Karlos Williams,Karlos Williams,,FA,
2554138,Kasen Williams,Kasen Williams,Kasen Williams,,FA,
2540154,Keenan Allen,Keenan Allen,Keenan Allen,,SD,
2555459,Keith Marshall,Keith Marshall,Keith Marshall,,WAS,
2552420,Keith Mumphery,Keith Mumphery,Keith Mumphery,WR,HOU,
2543784,Keith Wenning,Keith Wenning,Keith Wenning,,FA,
2506895,Kellen Clemens,Kellen Clemens,Kellen Clemens,QB,SD,
2507486,Kellen Davis,Kellen Davis,Kellen Davis,TE,NYJ,Kellen Davis
2532917,Kellen Moore,Kellen Moore,Kellen Moore,,DAL,
2543471,Kelvin Benjamin,Kelvin Benjamin,Kelvin Benjamin,WR,CAR,Kelvin Benjamin
2555462,Kelvin Taylor,Kelvin Taylor,Kelvin Taylor,,FA,
2539214,Kenbrell Thompkins,Kenbrell Thompkins,Kenbrell Thompkins,,FA,
2541778,Kendall Gaskins,Kendall Gaskins,Kendall Gaskins,,FA,
2495172,Kendall Hunter,Kendall Hunter,Kendall Hunter,,NO,
2532977,Kendall Wright,Kendall Wright,Kendall Wright,WR,TEN,Kendall Wright
2539289,Kenjon Barner,Kenjon Barner,Kenjon Barner,RB,PHI,Kenjon Barner
2553292,Kennard Backman,Kennard Backman,Kennard Backman,,GB,
2555229,Kenneth Dixon,Kenneth Dixon,Kenneth Dixon,RB,BAL,
2552421,Kenny Bell,Kenny Bell,Kenny Bell,,FA,
71217,Kenny Britt,Kenny Britt,Kenny Britt,WR,LA,Kenny Britt
2552476,Kenny Hilliard,Kenny Hilliard,Kenny Hilliard,,FA,
2555471,Kenny Lawler,Kenny Lawler,Kenny Lawler,,FA,
2540202,Kenny Stills,Kenny Stills,Kenny Stills,WR,MIA,Kenny Stills
2555230,Kenyan Drake,Kenyan Drake,Kenyan Drake,RB,MIA,Kenyan Drake
2539980,Kerwynn Williams,Kerwynn Williams,Kerwynn Williams,,FA,
2532900,Keshawn Martin,Keshawn Martin,Keshawn Martin,,FA,
2541390,Kevin Dorsey,Kevin Dorsey,Kevin Dorsey,,NE,
2555263,Kevin Hogan,Kevin Hogan,Kevin Hogan,,FA,
2543689,Kevin Norwood,Kevin Norwood,Kevin Norwood,,CAR,
2550733,Kevin Smith,Kevin Smith,Kevin Smith,,SEA,
2553432,Kevin White,Kevin White,Kevin White,WR,CHI,Kevin White
2556851,Keyarris Garrett,Keyarris Garrett,Keyarris Garrett,,FA,
2553552,Khari Lee,Khari Lee,Khari Lee,TE,CHI,
2542022,Khiry Robinson,Khiry Robinson,Khiry Robinson,,FA,
2532820,Kirk Cousins,Kirk Cousins,Kirk Cousins,QB,WAS,Kirk Cousins
2540178,Knile Davis,Knile Davis,Knile Davis,RB,KC,
79619,Knowshon Moreno,Knowshon Moreno,Knowshon Moreno,,FA,
2555350,Kolby Listenbee,Kolby Listenbee,Kolby Listenbee,,BUF,
2499248,Kris Durham,Kris Durham,Kris Durham,,FA,
2540230,Kyle Juszczyk,Kyle Juszczyk,Kyle Juszczyk,RB,BAL,Kyle Juszczyk
2495438,Kyle Rudolph,Kyle Rudolph,Kyle Rudolph,TE,MIN,Kyle Rudolph
2543559,Lache Seastrunk,Lache Seastrunk,Lache Seastrunk,,FA,
2532853,Ladarius Green,Ladarius Green,Ladarius Green,,PIT,
2533034,Lamar Miller,Lamar Miller,Lamar Miller,RB,HOU,Lamar Miller
2533036,LaMichael James,LaMichael James,LaMichael James,,FA,
2535708,Lance Dunbar,Lance Dunbar,Lance Dunbar,RB,DAL,Lance Dunbar
2495187,Lance Kendricks,Lance Kendricks,Lance Kendricks,TE,LA,Lance Kendricks
2506287,Lance Moore,Lance Moore,Lance Moore,,FA,
2539287,Landry Jones,Landry Jones,Landry Jones,QB,PIT,
2555214,Laquon Treadwell,Laquon Treadwell,Laquon Treadwell,WR,MIN,Laquon Treadwell
2532809,LaRon Byrd,LaRon Byrd,LaRon Byrd,,FA,
2537933,Larry Donnell,Larry Donnell,Larry Donnell,TE,NYG,Larry Donnell
2506106,Larry Fitzgerald,Larry Fitzgerald,Larry Fitzgerald,WR,ARI,Larry Fitzgerald
2541161,Latavius Murray,Latavius Murray,Latavius Murray,RB,OAK,Latavius Murray
2532802,LaVon Brazill,LaVon Brazill,LaVon Brazill,,FA,
2495347,Lee Smith,Lee Smith,Lee Smith,TE,OAK,Lee Smith
497149,LeGarrette Blount,LeGarrette Blount,LeGarrette Blount,RB,NE,LeGarrette Blount
2495158,Leonard Hankerson,Leonard Hankerson,Leonard Hankerson,,FA,
2555215,Leonte Carroo,Leonte Carroo,Leonte Carroo,WR,MIA,Leonte Carroo
79607,LeSean McCoy,LeSean McCoy,LeSean McCoy,RB,BUF,LeSean McCoy
2540175,LeVeon Bell,LeVeon Bell,LeVeon Bell,,PIT,
2553575,Levi Norwood,Levi Norwood,Levi Norwood,,CHI,
2540203,Levine Toilolo,Levine Toilolo,Levine Toilolo,TE,ATL,Levine Toilolo
100010,Lions,Lions ,Lions,DST,DET,Lions
2507828,Logan Paulsen,Logan Paulsen,Logan Paulsen,TE,CHI,
2543767,Logan Thomas,Logan Thomas,Logan Thomas,,FA,
2543704,Lorenzo Taliaferro,Lorenzo Taliaferro,Lorenzo Taliaferro,,BAL,
80670,Louis Murphy,Louis Murphy,Louis Murphy,,TB,
2553621,Lucky Whitehead,Lucky Whitehead,Lucky Whitehead,WR,DAL,
2506053,Luke McCown,Luke McCown,Luke McCown,QB,NO,
2495234,Luke Stocker,Luke Stocker,Luke Stocker,TE,TB,
2541199,Luke Willson,Luke Willson,Luke Willson,TE,SEA,Luke Willson
2553867,Mack Brown,Mack Brown,Mack Brown,,FA,
2552382,Malcolm Brown,Malcolm Brown,Malcolm Brown,RB,LA,
2553446,Malcolm Johnson,Malcolm Johnson,Malcolm Johnson,RB,CLE,
2555216,Malcolm Mitchell,Malcolm Mitchell,Malcolm Mitchell,WR,NE,Malcolm Mitchell
1037885,Marc Mariani,Marc Mariani,Marc Mariani,WR,TEN,
2495888,Marcedes Lewis,Marcedes Lewis,Marcedes Lewis,TE,JAC,Marcedes Lewis
2550356,Marcel Jensen,Marcel Jensen,Marcel Jensen,,WAS,
4433,Marcel Reece,Marcel Reece,Marcel Reece,,OAK,
497286,Marcus Easley,Marcus Easley,Marcus Easley,,BUF,
2552466,Marcus Mariota,Marcus Mariota,Marcus Mariota,QB,TEN,Marcus Mariota
2552647,Marcus Murphy,Marcus Murphy,Marcus Murphy,RB,NO,
2552650,Mario Alford,Mario Alford,Mario Alford,,FA,
2543690,Marion Grice,Marion Grice,Marion Grice,,FA,
2495466,Mark Ingram,Mark Ingram,Mark Ingram,RB,NO,Mark Ingram
79858,Mark Sanchez,Mark Sanchez,Mark Sanchez,QB,DAL,
2539291,Markus Wheaton,Markus Wheaton,Markus Wheaton,WR,PIT,Markus Wheaton
2540005,Marlon Brown,Marlon Brown,Marlon Brown,,FA,
2507902,Marlon Moore,Marlon Moore,Marlon Moore,,FA,
2543475,Marqise Lee,Marqise Lee,Marqise Lee,WR,JAC,Marqise Lee
2540259,MarQueis Gray,MarQueis Gray,MarQueis Gray,TE,MIA,
2495821,Marques Colston,Marques Colston,Marques Colston,,FA,
2540177,Marquess Wilson,Marquess Wilson,Marquess Wilson,,CHI,
2556636,Marquez North,Marquez North,Marquez North,,LA,
2539964,Marquise Goodwin,Marquise Goodwin,Marquise Goodwin,WR,BUF,Marquise Goodwin
2556507,Marshaun Coprich,Marshaun Coprich,Marshaun Coprich,,FA,
2495663,Marshawn Lynch,Marshawn Lynch,Marshawn Lynch,,FA,
2543572,Martavis Bryant,Martavis Bryant,Martavis Bryant,,PIT,
1062,Martellus Bennett,Martellus Bennett,Martellus Bennett,TE,NE,Martellus Bennett
2532884,Marvin Jones,Marvin Jones Jr.,Marvin Jones Jr.,,DET,Marvin Jones
2495258,Matt Asiata,Matt Asiata,Matt Asiata,RB,MIN,Matt Asiata
2539308,Matt Barkley,Matt Barkley,Matt Barkley,,FA,
2536006,Matt Blanchard,Matt Blanchard,Matt Blanchard,,FA,
2506562,Matt Cassel,Matt Cassel,Matt Cassel,QB,TEN,
367,Matt Flynn,Matt Flynn,Matt Flynn,,NO,
234,Matt Forte,Matt Forte,Matt Forte,RB,NYJ,Matt Forte
2543792,Matt Hazel,Matt Hazel,Matt Hazel,,FA,
2552635,Matt Jones,Matt Jones,Matt Jones,RB,WAS,Matt Jones
2553667,Matt LaCosse,Matt LaCosse,Matt LaCosse,,NYG,
2542065,Matt McGloin,Matt McGloin,Matt McGloin,QB,OAK,
2507282,Matt Moore,Matt Moore,Matt Moore,QB,MIA,
310,Matt Ryan,Matt Ryan,Matt Ryan,QB,ATL,Matt Ryan
2505982,Matt Schaub,Matt Schaub,Matt Schaub,QB,ATL,
2534889,Matt Simms,Matt Simms,Matt Simms,,FA,
2507182,Matt Spaeth,Matt Spaeth,Matt Spaeth,,FA,
2507405,Matthew Mulligan,Matthew Mulligan,Matthew Mulligan,,FA,
4487,Matthew Slater,Matthew Slater,Matthew Slater,WR,NE,
79860,Matthew Stafford,Matthew Stafford,Matthew Stafford,QB,DET,Matthew Stafford
2540274,Matthew Tucker,Matthew Tucker,Matthew Tucker,,PHI,
2552468,Maxx Williams,Maxx Williams,Maxx Williams,TE,BAL,Maxx Williams
2552469,Melvin Gordon,Melvin Gordon,Melvin Gordon,RB,SD,Melvin Gordon
2552636,Michael Burton,Michael Burton,Michael Burton,RB,DET,
2550163,Michael Campanaro,Michael Campanaro,Michael Campanaro,,BAL,
2541432,Michael Cox,Michael Cox,Michael Cox,,FA,
71269,Michael Crabtree,Michael Crabtree,Michael Crabtree,WR,OAK,Michael Crabtree
2553797,Michael Dyer,Michael Dyer,Michael Dyer,,FA,
2532841,Michael Floyd,Michael Floyd,Michael Floyd,WR,ARI,Michael Floyd
497246,Michael Hoomanawanui,Michael Hoomanawanui,Michael Hoomanawanui,,NO,
1037366,Michael Palmer,Michael Palmer,Michael Palmer,,FA,
2556370,Michael Thomas,Michael Thomas,Michael Thomas,WR,NO,Michael Thomas
2504531,Michael Vick,Michael Vick,Michael Vick,,FA,
2539197,Michael Williams,Michael Williams,Michael Williams,,FA,
2535882,Mike Brown,Mike Brown,Mike Brown,,FA,
2553439,Mike Davis,Mike Davis,Mike Davis,RB,SF,
2543468,Mike Evans,Mike Evans,Mike Evans,WR,TB,Mike Evans
2539663,Mike Gillislee,Mike Gillislee,Mike Gillislee,RB,BUF,Mike Gillislee
2539275,Mike Glennon,Mike Glennon,Mike Glennon,QB,TB,
2540224,Mike James,Mike James,Mike James,,FA,
2556381,Mike Thomas,Mike Thomas,Mike Thomas,WR,LA,
2507428,Mike Tolbert,Mike Tolbert,Mike Tolbert,RB,CAR,Mike Tolbert
2507763,Mike Wallace,Mike Wallace,Mike Wallace,WR,BAL,Mike Wallace
2508048,Mike Williams,Mike Williams,Mike Williams,,FA,
2495801,Miles Austin,Miles Austin,Miles Austin,,FA,
2553773,Mitchell Henry,Mitchell Henry,Mitchell Henry,,FA,
2533040,Mohamed Sanu,Mohamed Sanu,Mohamed Sanu,WR,ATL,Mohamed Sanu
2539341,Montee Ball,Montee Ball,Montee Ball,,FA,
2556261,Moritz Boehringer,Moritz Boehringer,Moritz Boehringer,,FA,
2539995,Mychal Rivera,Mychal Rivera,Mychal Rivera,TE,OAK,Mychal Rivera
2552401,MyCole Pruitt,MyCole Pruitt,MyCole Pruitt,TE,MIN,
2541905,Myles White,Myles White,Myles White,,FA,
2506313,Nate Washington,Nate Washington,Nate Washington,,FA,
2535681,Nathan Palmer,Nathan Palmer,Nathan Palmer,,CHI,
2553451,Neal Sterling,Neal Sterling,Neal Sterling,TE,JAC,
2552600,Nelson Agholor,Nelson Agholor,Nelson Agholor,WR,PHI,Nelson Agholor
2556686,Nelson Spruce,Nelson Spruce,Nelson Spruce,WR,LA,
2550355,Nic Jacobs,Nic Jacobs,Nic Jacobs,,FA,
2552402,Nick Boyle,Nick Boyle,Nick Boyle,,BAL,
2532842,Nick Foles,Nick Foles,Nick Foles,QB,KC,
2540233,Nick Kasa,Nick Kasa,Nick Kasa,,FA,
2552403,Nick OLeary,Nick OLeary,Nick OLeary,,BUF,
2532960,Nick Toon,Nick Toon,Nick Toon,,FA,
2555289,Nick Vannett,Nick Vannett,Nick Vannett,TE,SEA,
2540279,Nick Williams,Nick Williams,Nick Williams,,FA,
2550270,Nikita Whitlock,Nikita Whitlock,Nikita Whitlock,,NYG,
2495211,Niles Paul,Niles Paul,Niles Paul,TE,WAS,
2543496,Odell Beckham,Odell Beckham Jr.,Odell Beckham Jr.,WR,NYG,Odell Beckham Jr.
2550481,Orleans Darkwa,Orleans Darkwa,Orleans Darkwa,RB,NYG,
2533047,Orson Charles,Orson Charles,Orson Charles,TE,DET,
2495825,Owen Daniels,Owen Daniels,Owen Daniels,,FA,
100011,Packers,Packers ,Packers,DST,GB,Packers
100004,Panthers,Panthers ,Panthers,DST,CAR,Panthers
2530763,Patrick DiMarco,Patrick DiMarco,Patrick DiMarco,RB,ATL,Patrick DiMarco
100021,Patriots,Patriots ,Patriots,,NE,Patriots
2555460,Paul Perkins,Paul Perkins,Paul Perkins,RB,NYG,
2543491,Paul Richardson,Paul Richardson,Paul Richardson,WR,SEA,Paul Richardson
2556785,Paul Turner,Paul Turner,Paul Turner,,PHI,
2555316,Paxton Lynch,Paxton Lynch,Paxton Lynch,QB,DEN,
80425,Percy Harvin,Percy Harvin,Percy Harvin,,FA,
2556466,Peyton Barber,Peyton Barber,Peyton Barber,RB,FA,
2555419,Pharoh Cooper,Pharoh Cooper,Pharoh Cooper,WR,LA,Pharoh Cooper
2506121,Philip Rivers,Philip Rivers,Philip Rivers,QB,SD,Philip Rivers
2552424,Phillip Dorsett,Phillip Dorsett,Phillip Dorsett,WR,IND,Phillip Dorsett
2535535,Phillip Supernaw,Phillip Supernaw,Phillip Supernaw,TE,TEN,
2550546,Philly Brown,Corey Brown,Corey Brown,,CAR,Corey Philly Brown
2346,Pierre Garcon,Pierre Garcon,Pierre Garcon,WR,WAS,Pierre Garcon
2507141,Pierre Thomas,Pierre Thomas,Pierre Thomas,,FA,
2553467,Quan Bray,Quan Bray,Quan Bray,WR,IND,
2543828,Quincy Enunwa,Quincy Enunwa,Quincy Enunwa,WR,NYJ,Quincy Enunwa
2539250,Quinton Patton,Quinton Patton,Quinton Patton,WR,SF,Quinton Patton
2553802,R.J. Harris,R.J. Harris,R.J. Harris,,NO,
2553728,Raheem Mostert,Raheem Mostert,Raheem Mostert,,FA,
100018,Raiders,Raiders ,Raiders,DST,OAK,Raiders
2550233,Rajion Neal,Rajion Neal,Rajion Neal,,CLE,
100017,Rams,Rams ,Rams,DST,LA,Rams
2495448,Randall Cobb,Randall Cobb,Randall Cobb,WR,GB,Randall Cobb
2552660,Randall Telfer,Randall Telfer,Randall Telfer,TE,CLE,
2553716,Rannell Hall,Rannell Hall,Rannell Hall,,CLE,
2552425,Rashad Greene,Rashad Greene,Rashad Greene,WR,JAC,Rashad Greene
71345,Rashad Jennings,Rashad Jennings,Rashad Jennings,RB,NYG,Rashad Jennings
2541940,Rashad Ross,Rashad Ross,Rashad Ross,WR,WAS,
2555468,Rashard Higgins,Rashard Higgins,Rashard Higgins,WR,CLE,
2550608,RaShaun Allen,RaShaun Allen,RaShaun Allen,,SEA,
2553692,Rasheed Bailey,Rasheed Bailey,Rasheed Bailey,,SD,
100002,Ravens,Ravens ,Ravens,DST,BAL,Ravens
941,Ray Rice,Ray Rice,Ray Rice,,FA,
100032,Redskins,Redskins ,Redskins,DST,WAS,Redskins
2506874,Reggie Bush,Reggie Bush,Reggie Bush,RB,BUF,Reggie Bush
2539265,Rex Burkhead,Rex Burkhead,Rex Burkhead,RB,CIN,
2532835,Rhett Ellison,Rhett Ellison,Rhett Ellison,TE,MIN,
2495306,Ricardo Lockette,Ricardo Lockette,Ricardo Lockette,,FA,
2555473,Ricardo Louis,Ricardo Louis,Ricardo Louis,WR,CLE,
2499255,Richard Gordon,Richard Gordon,Richard Gordon,,BAL,
2550313,Richard Rodgers,Richard Rodgers,Richard Rodgers,TE,GB,Richard Rodgers
2556375,Rico Gathers,Rico Gathers,Rico Gathers,,FA,
497282,Riley Cooper,Riley Cooper,Riley Cooper,,FA,
2532903,Rishard Matthews,Rishard Matthews,Rishard Matthews,WR,TEN,Rishard Matthews
497240,Rob Gronkowski,Rob Gronkowski,Rob Gronkowski,TE,NE,
2508112,Rob Housler,Rob Housler,Rob Housler,,FA,
2556414,Rob Kelley,Rob Kelley,Rob Kelley,RB,WAS,
2556462,Robby Anderson,Robby Anderson,Robby Anderson,WR,NYJ,
2533033,Robert Griffin,Robert Griffin III,Robert Griffin III,,CLE,
2543777,Robert Herron,Robert Herron,Robert Herron,,FA,
2530516,Robert Hughes,Robert Hughes,Robert Hughes,,FA,
2533460,Robert Turbin,Robert Turbin,Robert Turbin,RB,IND,Robert Turbin
2540169,Robert Woods,Robert Woods,Robert Woods,WR,BUF,Robert Woods
2553743,Rod Smith,Rod Smith,Rod Smith,RB,DAL,
2535869,Rod Streater,Rod Streater,Rod Streater,WR,SF,
2506366,Roddy White,Roddy White,Roddy White,,FA,
2539674,Rodney Smith,Rodney Smith,Rodney Smith,,FA,
2556592,Roger Lewis,Roger Lewis,Roger Lewis,WR,NYG,
2506341,Ronnie Brown,Ronnie Brown,Ronnie Brown,,FA,
2533437,Ronnie Hillman,Ronnie Hillman,Ronnie Hillman,,FA,
2550235,Roosevelt Nix,Roosevelt Nix,Roosevelt Nix,RB,PIT,
2553465,Rory Anderson,Rory Anderson,Rory Anderson,,SF,
2495161,Roy Helu,Roy Helu,Roy Helu,,FA,
2533533,Rueben Randle,Rueben Randle,Rueben Randle,,FA,
2541944,Russell Shepard,Russell Shepard,Russell Shepard,WR,TB,Russell Shepard
2532975,Russell Wilson,Russell Wilson,Russell Wilson,QB,SEA,Russell Wilson
2532807,Ryan Broyles,Ryan Broyles,Ryan Broyles,,FA,
2506581,Ryan Fitzpatrick,Ryan Fitzpatrick,Ryan Fitzpatrick,QB,NYJ,Ryan Fitzpatrick
2543759,Ryan Grant,Ryan Grant,Ryan Grant,WR,WAS,Ryan Grant
2541185,Ryan Griffin,Ryan Griffin,Ryan Griffin,QB,TB,Ryan Griffin
2541316,Ryan Griffin,Ryan Griffin,Ryan Griffin,QB,TB,Ryan Griffin
2550206,Ryan Hewitt,Ryan Hewitt,Ryan Hewitt,TE,CIN,
2532894,Ryan Lindley,Ryan Lindley,Ryan Lindley,,FA,
2495443,Ryan Mallett,Ryan Mallett,Ryan Mallett,QB,BAL,
497188,Ryan Mathews,Ryan Mathews,Ryan Mathews,RB,PHI,Ryan Mathews
2539961,Ryan Nassib,Ryan Nassib,Ryan Nassib,QB,NYG,
2532956,Ryan Tannehill,Ryan Tannehill,Ryan Tannehill,QB,MIA,Ryan Tannehill
2535716,Saalim Hakim,Saalim Hakim,Saalim Hakim,,FA,
100022,Saints,Saints ,Saints,DST,NO,Saints
497095,Sam Bradford,Sam Bradford,Sam Bradford,QB,MIN,Sam Bradford
2552470,Sammie Coates,Sammie Coates,Sammie Coates,WR,PIT,Sammie Coates
2543457,Sammy Watkins,Sammy Watkins,Sammy Watkins,WR,BUF,Sammy Watkins
2506885,Santonio Holmes,Santonio Holmes,Santonio Holmes,,FA,
2495573,Scott Chandler,Scott Chandler,Scott Chandler,,FA,
2495425,Scott Tolzien,Scott Tolzien,Scott Tolzien,QB,IND,
100030,Seahawks,Seahawks ,Seahawks,DST,SEA,Seahawks
2552576,Sean Mannion,Sean Mannion,Sean Mannion,QB,LA,
2535943,Sean McGrath,Sean McGrath,Sean McGrath,TE,SD,
2540263,Sean Renfree,Sean Renfree,Sean Renfree,,FA,
2550359,Seantavius Jones,Seantavius Jones,Seantavius Jones,,FA,
2550633,Senorise Perry,Senorise Perry,Senorise Perry,,FA,
2550597,Seth Roberts,Seth Roberts,Seth Roberts,WR,OAK,Seth Roberts
497260,Seyi Ajirotutu,Seyi Ajirotutu,Seyi Ajirotutu,,PHI,
2553904,Shakim Phillips,Shakim Phillips,Shakim Phillips,,PIT,
